family,support_regime,method,entity_id,r2,nrmse
polynomial,standard_11,gird_gn_lambda_0.1,11,0.9962908050637548,0.060903160314102235
polynomial,standard_11,gird_gn_lambda_0.1,12,0.9983263104187345,0.04091075141408988
polynomial,standard_11,gird_gn_lambda_0.1,13,0.9999589582127096,0.006406386445603698
polynomial,standard_11,gird_gn_lambda_0.1,14,0.9999743934482735,0.00506029166416853
polynomial,standard_11,gird_gn_lambda_0.1,15,0.9999397611151428,0.007761371325817139
polynomial,standard_11,gird_gn_lambda_0.1,16,0.9997748964933825,0.015003449823874488
polynomial,standard_11,gird_gn_lambda_0.1,17,0.9999255839360747,0.008626474594254828
polynomial,standard_11,gird_gn_lambda_0.1,18,0.9999763717605508,0.004860888750960101
polynomial,standard_11,gird_gn_lambda_0.1,19,0.9999544280451094,0.006750700325936184
polynomial,standard_11,gird_gn_lambda_0.1,20,0.9999843549322878,0.003955384647822904
polynomial,standard_11,gird_gn_lambda_0.1,21,0.999885522832888,0.010699400315533444
polynomial,standard_11,gird_gn_lambda_0.1,22,0.9999414223973049,0.007653600635984255
polynomial,standard_11,gird_gn_lambda_0.1,23,0.9999709362924583,0.005391076658868353
polynomial,standard_11,gird_gn_lambda_0.1,24,0.9999514657394009,0.006966653472016102
polynomial,standard_11,gird_gn_lambda_0.1,25,0.999963127510285,0.006072272203631248
polynomial,standard_11,gird_gn_lambda_0.1,26,0.9996174484345792,0.01955892546692753
polynomial,standard_11,gird_gn_lambda_0.1,27,0.9997236324496753,0.01662430601031659
polynomial,standard_11,gird_gn_lambda_0.1,28,0.999941879324991,0.00762369169162492
polynomial,standard_11,gird_gn_lambda_0.1,29,0.9999726898857604,0.005225907982316129
polynomial,standard_11,gird_gn_lambda_0.1,30,0.9988327457809679,0.03416510235652817
polynomial,standard_11,gird_gn_lambda_0.1,31,0.9998934980944906,0.010319976042093842
polynomial,standard_11,gird_gn_lambda_0.1,32,0.9994232546724233,0.0240155226380076
polynomial,standard_11,gird_gn_lambda_0.1,33,0.9999638352003464,0.006013717623372459
polynomial,standard_11,gird_gn_lambda_0.1,34,0.9944812345638754,0.07428839368383601
polynomial,standard_11,gird_gn_lambda_0.1,35,0.9999403258815284,0.007724902489456557
polynomial,standard_11,gird_gn_lambda_0.1,36,0.9999367815397741,0.007951003724433062
polynomial,standard_11,gird_gn_lambda_0.1,37,0.9999209449705877,0.008891289524713512
polynomial,standard_11,gird_gn_lambda_0.1,38,0.9989672715784548,0.032136092194684364
polynomial,standard_11,gird_gn_lambda_0.1,39,0.9998694429317991,0.011426157193076013
polynomial,standard_11,gird_gn_lambda_0.1,40,0.9995318589668994,0.021636567035936333
polynomial,standard_11,gird_gn_lambda_0.1,41,0.9999763873215383,0.004859287855407463
polynomial,standard_11,gird_gn_lambda_0.1,42,0.999889791387527,0.01049802898038346
polynomial,standard_11,gird_gn_lambda_0.1,43,0.9999807885795566,0.0043830834401555226
polynomial,standard_11,gird_gn_lambda_0.1,44,0.9997082903512511,0.0170795096167591
polynomial,standard_11,gird_gn_lambda_0.1,45,0.9999487371276145,0.007159809521594264
polynomial,standard_11,gird_gn_lambda_0.1,46,0.9999743856330658,0.005061063814472949
polynomial,standard_11,gird_gn_lambda_0.1,47,0.9999777402078601,0.004718028416605069
polynomial,standard_11,gird_gn_lambda_inf,0,0.9998461824225465,0.012402321454205554
polynomial,standard_11,gird_gn_lambda_inf,1,0.9987281837474311,0.03566253289614881
polynomial,standard_11,gird_gn_lambda_inf,2,0.9997953135794512,0.014306866202940246
polynomial,standard_11,gird_gn_lambda_inf,3,0.9996004258152632,0.019989351783806633
polynomial,standard_11,gird_gn_lambda_inf,4,0.9963223931208608,0.06064327563002557
polynomial,standard_11,gird_gn_lambda_inf,5,0.9999805205950847,0.0044135478829751785
polynomial,standard_11,gird_gn_lambda_inf,6,0.9996809012120468,0.017863336417177644
polynomial,standard_11,gird_gn_lambda_inf,7,0.999553241543909,0.02113666142253801
polynomial,standard_11,gird_gn_lambda_inf,8,0.9989877399623794,0.031816034284941126
polynomial,standard_11,gird_gn_lambda_inf,9,0.9748982820042404,0.15843521703131408
polynomial,standard_11,gird_gn_lambda_inf,10,0.9941194406633074,0.07668480512260971
polynomial,standard_11,gird_gn_lambda_inf,11,0.9964089232688771,0.05992559328970299
polynomial,standard_11,gird_gn_lambda_inf,12,0.9882428417057161,0.10843043066539915
polynomial,standard_11,gird_gn_lambda_inf,13,0.9991956302697221,0.02836141269890952
polynomial,standard_11,gird_gn_lambda_inf,14,0.9996723690034707,0.018100580005330602
polynomial,standard_11,gird_gn_lambda_inf,15,0.9993363794509635,0.025760833624642522
polynomial,standard_11,gird_gn_lambda_inf,16,0.9994632084816765,0.02316876169162954
polynomial,standard_11,gird_gn_lambda_inf,17,0.9997203629774813,0.01672235098658804
polynomial,standard_11,gird_gn_lambda_inf,18,0.9999740826020522,0.005090913272467507
polynomial,standard_11,gird_gn_lambda_inf,19,0.9999432291459724,0.007534643589950101
polynomial,standard_11,gird_gn_lambda_inf,20,0.9998460264329914,0.012408608584715545
polynomial,standard_11,gird_gn_lambda_inf,21,0.9994990051167955,0.02238291498452684
polynomial,standard_11,gird_gn_lambda_inf,22,0.9995633955631718,0.020895081642058583
polynomial,standard_11,gird_gn_lambda_inf,23,0.9994707213413915,0.023006056998290014
polynomial,standard_11,gird_gn_lambda_inf,24,0.9998860099494621,0.010676612315613718
polynomial,standard_11,gird_gn_lambda_inf,25,0.9998716373563399,0.011329723900438545
polynomial,standard_11,gird_gn_lambda_inf,26,0.9959948122255926,0.0632865528718965
polynomial,standard_11,gird_gn_lambda_inf,27,0.9968139389852777,0.056445203646742735
polynomial,standard_11,gird_gn_lambda_inf,28,0.9997773045604061,0.01492298360227658
polynomial,standard_11,gird_gn_lambda_inf,29,0.9995605642056603,0.02096272392461581
polynomial,standard_11,gird_gn_lambda_inf,30,0.99474935824979,0.0724613120927983
polynomial,standard_11,gird_gn_lambda_inf,31,0.9982210094432712,0.042178081472830836
polynomial,standard_11,gird_gn_lambda_inf,32,0.9964439977580275,0.059632224861835295
polynomial,standard_11,gird_gn_lambda_inf,33,0.9999672528004819,0.0057225168866547145
polynomial,standard_11,gird_gn_lambda_inf,34,0.9953281910044792,0.06835063273679869
polynomial,standard_11,gird_gn_lambda_inf,35,0.9993450948469729,0.025591114728107423
polynomial,standard_11,gird_gn_lambda_inf,36,0.9995988873818291,0.020027796138637987
polynomial,standard_11,gird_gn_lambda_inf,37,0.9978737484947722,0.046111294768503175
polynomial,standard_11,gird_gn_lambda_inf,38,0.9948912388575559,0.0714755982307532
polynomial,standard_11,gird_gn_lambda_inf,39,0.9998407858234422,0.012618010007836309
polynomial,standard_11,gird_gn_lambda_inf,40,0.9949863257039522,0.07080730397386838
polynomial,standard_11,gird_gn_lambda_inf,41,0.9999278264922562,0.00849549926395097
polynomial,standard_11,gird_gn_lambda_inf,42,0.9998014354443364,0.014091293612141585
polynomial,standard_11,gird_gn_lambda_inf,43,0.9997667461648556,0.015272649905774479
polynomial,standard_11,gird_gn_lambda_inf,44,0.9994736412427455,0.02294250982901584
polynomial,standard_11,gird_gn_lambda_inf,45,0.9992462660151075,0.027454216158772134
polynomial,standard_11,gird_gn_lambda_inf,46,0.9998407652661859,0.012618824581316752
polynomial,standard_11,gird_gn_lambda_inf,47,0.9998671786714808,0.011524813600194842
polynomial,standard_11,gird_gn_selected,0,0.9999642727921914,0.005977224088877433
polynomial,standard_11,gird_gn_selected,1,0.9995564612846048,0.02106035886197398
polynomial,standard_11,gird_gn_selected,2,0.999894244625496,0.010283743214604181
polynomial,standard_11,gird_gn_selected,3,0.9999599645786402,0.006327355005034942
polynomial,standard_11,gird_gn_selected,4,0.9995526387095435,0.021150917012189505
polynomial,standard_11,gird_gn_selected,5,0.9999821454902552,0.004225459708105934
polynomial,standard_11,gird_gn_selected,6,0.999971853725743,0.005305306235928321
polynomial,standard_11,gird_gn_selected,7,0.9997487765133547,0.015850031124428097
polynomial,standard_11,gird_gn_selected,8,0.9999097291568761,0.009501096943186885
polynomial,standard_11,gird_gn_selected,9,0.9854474560444793,0.12063392539215781
polynomial,standard_11,gird_gn_selected,10,0.9995654418484546,0.020846058417488187
polynomial,standard_11,gird_gn_selected,11,0.9960236112772733,0.06305861339045318
polynomial,standard_11,gird_gn_selected,12,0.9986900483387556,0.03619325436105996
polynomial,standard_11,gird_gn_selected,13,0.9999720061358875,0.00529092280349068
polynomial,standard_11,gird_gn_selected,14,0.9999764226423623,0.004855652133102019
polynomial,standard_11,gird_gn_selected,15,0.9999524473680241,0.006895841643767201
polynomial,standard_11,gird_gn_selected,16,0.9997794034907189,0.014852491685947145
polynomial,standard_11,gird_gn_selected,17,0.9999176281656437,0.009075893033543407
polynomial,standard_11,gird_gn_selected,18,0.999976011590375,0.004897796405019622
polynomial,standard_11,gird_gn_selected,19,0.9999533445938812,0.006830476273201209
polynomial,standard_11,gird_gn_selected,20,0.9999838375795862,0.0040202512873946
polynomial,standard_11,gird_gn_selected,21,0.9999005020153393,0.009974867651289047
polynomial,standard_11,gird_gn_selected,22,0.9999406165938579,0.00770606294693504
polynomial,standard_11,gird_gn_selected,23,0.9999769934520721,0.004796514143398424
polynomial,standard_11,gird_gn_selected,24,0.9999540393313582,0.006779429816868358
polynomial,standard_11,gird_gn_selected,25,0.9999621631459896,0.006151166882011482
polynomial,standard_11,gird_gn_selected,26,0.9997290506686141,0.01646053861165852
polynomial,standard_11,gird_gn_selected,27,0.9997435912085891,0.01601276963585368
polynomial,standard_11,gird_gn_selected,28,0.9999440353573305,0.007480951989520261
polynomial,standard_11,gird_gn_selected,29,0.9999722494515373,0.0052678789339414
polynomial,standard_11,gird_gn_selected,30,0.9989189237363711,0.03287972420244575
polynomial,standard_11,gird_gn_selected,31,0.99986749298044,0.011511169339384123
polynomial,standard_11,gird_gn_selected,32,0.9995535056347088,0.021130413277814765
polynomial,standard_11,gird_gn_selected,33,0.9999615357632002,0.006201954272627892
polynomial,standard_11,gird_gn_selected,34,0.9942958597792256,0.07552575865739065
polynomial,standard_11,gird_gn_selected,35,0.9999464898019642,0.00731506650932212
polynomial,standard_11,gird_gn_selected,36,0.9999279369342146,0.008488996747874504
polynomial,standard_11,gird_gn_selected,37,0.9999281461040364,0.008476667739370955
