family,label,r2,reference_nrmse
functional_degree3,11812,-4.047264212620586,2.2466117182594294
functional_degree3,12139,0.9861465346999634,0.11770074468768932
functional_degree3,12216,0.9799079836298533,0.14174630989957607
functional_degree3,12972,0.4855875759720719,0.7172255043066499
functional_degree3,13322,0.5428908653316569,0.6760984652166747
functional_degree3,13692,0.9450138958134621,0.2344911601458313
functional_degree3,13713,-32.65295722977037,5.801116895027231
functional_degree3,13978,0.703731642216392,0.5443053901842312
functional_degree3,14219,0.8186592104071833,0.425841272768172
functional_degree3,15081,0.9363914985561023,0.2522072589040565
functional_degree3,15402,0.9496680093973137,0.2243479231075837
functional_degree3,15433,0.9040916907213143,0.3096906670836007
functional_degree3,16161,0.984639488620933,0.12393753014751828
functional_degree3,16609,0.9900033042658126,0.0999834773059396
functional_degree3,16611,0.9955798890023854,0.06648391533005996
functional_degree3,16792,0.9969386280993022,0.05532966564780407
functional_degree3,17209,0.8845742124689411,0.33974370859672887
functional_degree3,17710,-0.8539952844302094,1.361614954541191
functional_degree3,18305,0.7340526758546053,0.5157008087499909
functional_degree3,18306,0.9650469268664212,0.1869574099456311
functional_degree3,19090,-7.982034368774624,2.9970042323584773
functional_degree3,19424,-196.5386000355747,14.054842583094795
functional_degree3,19665,-0.7524477290361722,1.3238004868695932
functional_degree3,20512,-0.16892844455606326,1.0811699424956576
functional_degree3,20574,-56.01246071267276,7.550659621031314
functional_degree3,25605,-137.56133013688566,11.77120767537833
functional_degree3,28201,-0.2570984862076915,1.1212040341560012
functional_degree3,33846,0.9853739178617261,0.12093834023283881
functional_degree3,33847,0.9933862839450318,0.0813247567163174
functional_degree3,35958,0.9629035146507009,0.19260447904786407
functional_degree3,43046,0.11704766310451109,0.93965543519712
functional_degree3,44259,0.8632142579102843,0.3698455651886551
functional_degree3,45057,0.9457333969127126,0.23295193299753345
functional_degree3,45058,0.9680557442194632,0.17872956045527788
functional_degree3,45060,0.9969778623247815,0.054973972707259976
functional_degree3,45065,0.9935786145389607,0.08013354766288143
functional_degree3,45663,0.9162596494366553,0.2893792504022096
functional_degree3,46570,0.9868160666696038,0.11482131043667897
functional_degree3,47036,0.9886091477538087,0.10672793564100873
functional_degree3,47038,0.88592064544453,0.33775635383434305
functional_degree3,47039,0.9936097665869008,0.07993893552643276
functional_degree3,50784,0.9929995591519819,0.08366863718274666
functional_degree3,50798,0.9936455593892832,0.07971474525278761
functional_degree3,50801,0.9946847019348614,0.07290609072730908
functional_degree3,84085,-0.8852876900005271,1.3730577882960815
functional_degree4,13,0.9136430169542255,0.29386558669870577
functional_degree4,1046,0.9725098093101037,0.16580166069704003
functional_degree4,1176,0.9897205377183872,0.10138768308632343
functional_degree4,1178,0.9955003769955886,0.06707922930692772
functional_degree4,1652,0.6897739159003555,0.5569794287939587
functional_degree4,2100,0.7640258262162442,0.48577173011997704
functional_degree4,2121,0.9852482038467655,0.1214569724356511
functional_degree4,2242,0.9456376374431124,0.23315737723024682
functional_degree4,2251,-13.740028093911677,3.839274422844983
functional_degree4,3882,0.9668355824912438,0.18211100326107751
functional_degree4,3883,0.9866980682588533,0.11533400080265425
functional_degree4,3888,0.907790554241918,0.3036600825892036
functional_degree4,3967,0.9875304267231745,0.11166724352658457
functional_degree4,5044,0.7957155023506846,0.45197842608836486
functional_degree4,5843,0.9196399408036692,0.28347849864907004
functional_degree4,5845,0.9461150224606735,0.232131379910874
functional_degree4,6363,-1.7046085951999497,1.6445694254728045
functional_degree4,6420,0.5605193359867091,0.6629333782615647
functional_degree4,6447,0.93856462431877,0.24786160590383916
functional_degree4,7097,0.9792166502270138,0.14416431518578465
functional_degree4,7376,-0.639736864340372,1.2805221061506016
functional_degree4,7377,0.33306988732244835,0.8166578920683689
functional_degree4,7477,0.8572576294662756,0.3778126129891966
functional_degree4,7529,0.8625531359366495,0.3707382689490666
functional_degree4,7891,0.9844717062143146,0.12461257474944282
functional_degree4,7892,0.9871888402762923,0.11318639372162935
functional_degree4,8057,0.6515602198204691,0.5902878790721785
functional_degree4,11054,0.9767746716003087,0.15239858398190986
functional_degree4,11060,0.9711129233052844,0.16996198602839266
functional_degree4,11075,0.8763615017373316,0.3516226646032197
functional_degree4,11397,0.9927199646608263,0.08532312312130681
functional_degree4,11399,0.8615615353821547,0.3720731979299842
functional_degree4,11402,0.9903732621745515,0.09811594073058928
functional_degree4,11403,0.8920339818795909,0.3285818286521777
functional_degree4,11621,0.8326064378318244,0.40913758342173306
functional_degree4,11812,-4.111051627613048,2.2607635054585096
functional_degree4,12139,0.9857220113015654,0.11949053811258255
functional_degree4,12216,0.9807116317572995,0.1388825699744233
functional_degree4,12972,0.4797975250356503,0.7212506325573307
functional_degree4,13322,0.5122567291901172,0.698386190305824
functional_degree4,13692,0.9457412782192527,0.23293501621857388
functional_degree4,13713,-35.5426105884974,6.045048435579107
functional_degree4,13978,0.7016471946484769,0.5462168116705336
functional_degree4,14219,0.8218716844961029,0.422052503255101
functional_degree4,15081,0.915019504679129,0.2915141425743716
functional_degree4,15402,0.9496207815567805,0.2244531542287154
functional_degree4,15433,0.9246642127678155,0.2744736548963934
functional_degree4,16161,0.9687766629261679,0.17670126506007824
functional_degree4,16609,0.9907532760954051,0.09615988719104708
functional_degree4,16611,0.9957193730729287,0.06542650018968889
functional_degree4,16792,0.995036298223087,0.07045354339501295
functional_degree4,17209,0.8848491675477602,0.33933881660110715
functional_degree4,17710,-0.8671678812147194,1.3664435155595416
functional_degree4,18305,0.7302453797337178,0.5193790718408685
functional_degree4,18306,0.9676255256198694,0.1799290815297257
functional_degree4,19090,-8.241696063075628,3.0400157998069064
functional_degree4,19424,-197.00870126946324,14.071556462220633
functional_degree4,19665,-0.765097582766163,1.3285697508095549
functional_degree4,20512,-0.16093567518548313,1.0774672501684137
functional_degree4,20574,-53.98081425548404,7.414904871640905
functional_degree4,25605,-140.0864214653335,11.877980529758982
