label,split,q1,q2,q3,q4,calibration_selected_start,calibration_selection_loss,calibration_candidate_q_dispersion,calibration_inner_selection_used,calibration_refinement_used,calibration_fit_rows,calibration_selection_rows,calibration_extra_candidate_available,calibration_selected_extra_candidate,capacity_cycle1,early_fade_rate,response_cycle1,response_cycle10,response_cycle20,response_cycle28,prior_weight,dataset,seed
B0040,meta_fit,-0.1159238219261169,-0.101134642958641,0.080118753015995,0.1881327629089355,0.0,0.0092370323836803,0.0672104656696319,0.0,0.0,14.0,14.0,0.0,0.0,0.7352973818778992,-0.0013946294784545,0.7352973818778992,0.7478490471839905,0.688683271408081,0.6266881227493286,0.1,nasa_battery_capacity_reviewer_clean_inner0,3
B0006,meta_fit,0.2799087762832641,0.1504840552806854,-0.326223075389862,-0.0662777200341224,3.0,0.0197325777262449,0.0224221553653478,1.0,1.0,37.0,13.0,0.0,0.0,2.0112783908843994,0.0057730674743652,2.0112783908843994,1.9593207836151123,1.9145300388336184,1.880049467086792,1.0,nasa_battery_capacity_reviewer_clean_inner0,3
B0007,meta_fit,0.2459107339382171,0.1748280972242355,-0.331809252500534,-0.1470550149679184,1.0,0.0013895197771489,0.1222072318196296,1.0,1.0,37.0,13.0,0.0,0.0,1.885509729385376,0.0009518067236058,1.885509729385376,1.8769434690475464,1.8713359832763672,1.866292953491211,1.0,nasa_battery_capacity_reviewer_clean_inner0,3
B0025,meta_fit,0.2448317259550094,0.2815042734146118,-0.2855912446975708,-0.082941897213459,1.0,0.0012214680900797,0.1450477689504623,0.0,0.0,8.0,8.0,0.0,0.0,1.84914231300354,0.0023934973869472,1.84914231300354,1.8276008367538448,1.809513807296753,1.7845221757888794,1.0,nasa_battery_capacity_reviewer_clean_inner0,3
B0028,meta_fit,0.2434619516134262,0.1909221559762954,-0.4298413097858429,0.083370991051197,0.0,0.0004998591030016,0.1022620424628257,0.0,0.0,8.0,8.0,0.0,0.0,1.8027846813201904,0.0022581948433071,1.8027846813201904,1.7824609279632568,1.745208501815796,1.708141565322876,1.0,nasa_battery_capacity_reviewer_clean_inner0,3
B0029,meta_fit,0.2760520279407501,0.1605847477912902,-0.3024362027645111,-0.0582302808761596,1.0,0.0152330063283443,0.1749095916748047,0.0,0.0,12.0,12.0,0.0,0.0,1.7832669019699097,-0.0005431704921647,1.7832669019699097,1.788155436515808,1.7343683242797852,1.687063694000244,1.0,nasa_battery_capacity_reviewer_clean_inner0,3
B0031,meta_fit,0.2439016848802566,0.1756406873464584,-0.3109243512153625,-0.1270204335451126,3.0,0.0186549462378025,0.1299028694629669,0.0,0.0,12.0,12.0,0.0,0.0,1.757434964179993,-0.0030717318877577,1.757434964179993,1.7850805521011353,1.75195050239563,1.72430419921875,1.0,nasa_battery_capacity_reviewer_clean_inner0,3
B0033,meta_fit,-0.1227415204048156,0.0748984739184379,-0.0180629882961511,-0.2064158916473388,3.0,0.0740775391459465,0.0397187434136867,1.0,1.0,42.0,15.0,0.0,0.0,0.9861769080162048,-0.0634734183549881,0.9861769080162048,1.5574376583099363,1.6253540515899658,1.6241179704666138,1.0,nasa_battery_capacity_reviewer_clean_inner0,3
B0040,meta_fit,-0.1712457835674286,-0.0887183472514152,-0.0550465956330299,0.3079526126384735,3.0,0.0125353299081325,0.0459090545773506,0.0,0.0,14.0,14.0,0.0,0.0,0.7527846693992615,0.0010293126106262,0.7527846693992615,0.7435208559036255,0.6860340237617493,0.6220082640647888,1.0,nasa_battery_capacity_reviewer_clean_inner0,3
B0006,meta_fit,-0.3638486564159393,-0.0865789800882339,0.2193651050329208,-0.071730650961399,3.0,0.0185047667473554,0.1678090244531631,1.0,1.0,37.0,13.0,0.0,0.0,2.029405117034912,0.0077518355101346,2.029405117034912,1.959638595581055,1.9091284275054927,1.876802921295166,0.0,nasa_battery_capacity_reviewer_clean_inner0,4
B0007,meta_fit,-0.2658959627151489,-0.0821918249130249,0.2864678502082824,-0.1546025574207306,0.0,0.0025718614924699,0.0887485295534133,1.0,1.0,37.0,13.0,0.0,0.0,1.8837299346923828,0.0006883674068376,1.8837299346923828,1.8775346279144287,1.874144554138184,1.868882656097412,0.0,nasa_battery_capacity_reviewer_clean_inner0,4
B0025,meta_fit,-0.2859024405479431,0.1031174063682556,0.297075867652893,-0.3840841054916382,1.0,0.0013030893169343,0.3800365328788757,0.0,0.0,8.0,8.0,0.0,0.0,1.8407213687896729,0.0011005136184394,1.8407213687896729,1.8308167457580569,1.803233742713928,1.8072482347488403,0.0,nasa_battery_capacity_reviewer_clean_inner0,4
B0028,meta_fit,-0.1242029219865799,-0.2284881919622421,0.2967923581600189,-0.2314902991056442,0.0,0.0005346711259335,0.3118375241756439,0.0,0.0,8.0,8.0,0.0,0.0,1.8048903942108157,0.0028115112800151,1.8048903942108157,1.7795867919921875,1.7457245588302612,1.6992785930633545,0.0,nasa_battery_capacity_reviewer_clean_inner0,4
B0029,meta_fit,-0.2666978538036346,-0.0646704211831092,0.3080832064151764,-0.0664757192134857,3.0,0.0155190136283636,0.1562292873859405,0.0,0.0,12.0,12.0,0.0,0.0,1.7846497297286987,-0.0003764629364013,1.7846497297286987,1.788037896156311,1.7321354150772097,1.6782331466674805,0.0,nasa_battery_capacity_reviewer_clean_inner0,4
B0031,meta_fit,-0.1300912946462631,-0.0742586404085159,0.3714867532253265,-0.2154546976089477,3.0,0.0229440815746784,0.2698196768760681,0.0,0.0,12.0,12.0,0.0,0.0,1.7773127555847168,-0.0008726517553441,1.7773127555847168,1.785166621208191,1.7539061307907104,1.7215145826339722,0.0,nasa_battery_capacity_reviewer_clean_inner0,4
B0033,meta_fit,0.1161863505840301,-0.0783903822302818,-0.0783313736319542,-0.0611138455569744,3.0,0.0607557483017444,0.004574941471219,1.0,1.0,42.0,15.0,0.0,0.0,0.8992952704429626,-0.0763067901134491,0.8992952704429626,1.586056351661682,1.62501859664917,1.6231706142425537,0.0,nasa_battery_capacity_reviewer_clean_inner0,4
B0040,meta_fit,0.3188956081867218,0.2506086528301239,-0.1462316364049911,-0.3434946835041046,0.0,0.0121086267754435,0.3819625973701477,0.0,0.0,14.0,14.0,0.0,0.0,0.7359222173690796,-0.001552038709633,0.7359222173690796,0.7498905658721924,0.7368725538253784,0.7367940545082092,0.0,nasa_battery_capacity_reviewer_clean_inner0,4
B0006,meta_fit,-0.3640040159225464,-0.0865645334124565,0.2193103581666946,-0.0716555044054985,3.0,0.0185033436864614,0.1677976250648498,1.0,1.0,37.0,13.0,0.0,0.0,2.0294134616851807,0.007751862052828,2.0294134616851807,1.959646701812744,1.909132719039917,1.8768095970153809,0.001,nasa_battery_capacity_reviewer_clean_inner0,4
B0007,meta_fit,-0.2660479545593261,-0.0821372270584106,0.286472737789154,-0.1545027494430542,0.0,0.0025692032650113,0.0887160673737526,1.0,1.0,37.0,13.0,0.0,0.0,1.8837919235229488,0.0006915198173373,1.8837919235229488,1.877568244934082,1.8741674423217771,1.8688766956329343,0.001,nasa_battery_capacity_reviewer_clean_inner0,4
B0025,meta_fit,-0.2854470610618591,0.1029887720942497,0.2969882786273956,-0.3842431604862213,1.0,0.0013031547423452,0.3797754645347595,0.0,0.0,8.0,8.0,0.0,0.0,1.8406987190246584,0.0011059972457587,1.8406987190246584,1.830744743347168,1.8033084869384768,1.807374596595764,0.001,nasa_battery_capacity_reviewer_clean_inner0,4
B0028,meta_fit,-0.1242277547717094,-0.2285681664943695,0.2967746257781982,-0.2315412610769271,0.0,0.0005346654797904,0.3117300271987915,0.0,0.0,8.0,8.0,0.0,0.0,1.80489194393158,0.0028125047683715,1.80489194393158,1.7795794010162354,1.7457070350646973,1.699257254600525,0.001,nasa_battery_capacity_reviewer_clean_inner0,4
B0029,meta_fit,-0.2667024135589599,-0.0646702274680137,0.3080788254737854,-0.0664763078093528,3.0,0.0155190229415893,0.156231552362442,0.0,0.0,12.0,12.0,0.0,0.0,1.784650444984436,-0.0003763437271118,1.784650444984436,1.7880375385284424,1.7321351766586304,1.6782327890396118,0.001,nasa_battery_capacity_reviewer_clean_inner0,4
B0031,meta_fit,-0.1300924867391586,-0.0742625370621681,0.3714845776557922,-0.2154527157545089,3.0,0.0229439791291952,0.2698141038417816,0.0,0.0,12.0,12.0,0.0,0.0,1.777312397956848,-0.0008727047243155,1.777312397956848,1.7851667404174805,1.7539063692092896,1.7215144634246826,0.001,nasa_battery_capacity_reviewer_clean_inner0,4
B0033,meta_fit,0.1127364337444305,-0.0715383291244506,-0.0718701854348182,-0.0610851310193538,2.0,0.060888335108757,0.0042031491175293,1.0,1.0,42.0,15.0,0.0,0.0,0.9098779559135436,-0.0758681073784828,0.9098779559135436,1.5926909446716309,1.6297849416732788,1.626972794532776,0.001,nasa_battery_capacity_reviewer_clean_inner0,4
B0040,meta_fit,0.318933755159378,0.2503784596920013,-0.1456623077392578,-0.3434611558914184,0.0,0.012108827009797,0.3814917206764221,0.0,0.0,14.0,14.0,0.0,0.0,0.7362534999847412,-0.0015513499965891,0.7362534999847412,0.7502156496047974,0.7372117042541504,0.7370700836181641,0.001,nasa_battery_capacity_reviewer_clean_inner0,4
B0006,meta_fit,-0.3638652563095093,-0.0864612534642219,0.2192747443914413,-0.0715168043971061,2.0,0.0184971950948238,0.1675772070884704,1.0,1.0,37.0,13.0,0.0,0.0,2.029324531555176,0.0077488687820732,2.029324531555176,1.9595847129821775,1.9090631008148196,1.8767257928848269,0.01,nasa_battery_capacity_reviewer_clean_inner0,4
B0007,meta_fit,-0.2661043405532837,-0.0824044942855835,0.2865308225154876,-0.1545029878616333,0.0,0.002563911024481,0.0887793451547622,1.0,1.0,37.0,13.0,0.0,0.0,1.8838798999786377,0.0006994936265982,1.8838798999786377,1.877584457397461,1.8741743564605715,1.8688483238220213,0.01,nasa_battery_capacity_reviewer_clean_inner0,4
B0025,meta_fit,-0.2839826643466949,0.1021740585565567,0.2975528538227081,-0.3832664787769317,1.0,0.0013040154008194,0.3803810775279999,0.0,0.0,8.0,8.0,0.0,0.0,1.8406884670257568,0.0010988977737724,1.8406884670257568,1.8307983875274656,1.8035858869552608,1.8079493045806885,0.01,nasa_battery_capacity_reviewer_clean_inner0,4
B0028,meta_fit,-0.1243581995368003,-0.228569895029068,0.2965684533119201,-0.231901079416275,0.0,0.0005346300895325,0.31104576587677,0.0,0.0,8.0,8.0,0.0,0.0,1.8048772811889648,0.0028081338386982,1.8048772811889648,1.7796040773391724,1.7456880807876587,1.6992372274398804,0.01,nasa_battery_capacity_reviewer_clean_inner0,4
B0029,meta_fit,-0.2667080461978912,-0.0645342394709587,0.3080702424049377,-0.0667082890868187,3.0,0.0155192241072654,0.1562226265668869,0.0,0.0,12.0,12.0,0.0,0.0,1.7847588062286377,-0.0003687540593091,1.7847588062286377,1.7880775928497314,1.732222557067871,1.6783218383789062,0.01,nasa_battery_capacity_reviewer_clean_inner0,4
B0031,meta_fit,-0.1300983875989914,-0.0742973834276199,0.3714644014835357,-0.2154637575149536,3.0,0.0229432135820388,0.2697506844997406,0.0,0.0,12.0,12.0,0.0,0.0,1.777308702468872,-0.0008731815614737,1.777308702468872,1.7851673364639282,1.7539089918136597,1.7215161323547363,0.01,nasa_battery_capacity_reviewer_clean_inner0,4
B0033,meta_fit,0.1159423440694809,-0.0713134184479713,-0.0730224251747131,-0.0630380362272262,0.0,0.0607863739132881,0.0149749889969825,1.0,1.0,42.0,15.0,0.0,0.0,0.9071664810180664,-0.0760550200939178,0.9071664810180664,1.5916616916656494,1.6287962198257446,1.6256818771362305,0.01,nasa_battery_capacity_reviewer_clean_inner0,4
B0040,meta_fit,0.3189592659473419,0.2502911686897278,-0.1456276476383209,-0.343546599149704,0.0,0.0121091315522789,0.3691839277744293,0.0,0.0,14.0,14.0,0.0,0.0,0.736283004283905,-0.0015502704773098,0.736283004283905,0.7502354383468628,0.7372325658798218,0.737090528011322,0.01,nasa_battery_capacity_reviewer_clean_inner0,4
B0006,meta_fit,-0.3641101419925689,-0.086089015007019,0.2189936190843582,-0.0717148333787918,3.0,0.0184975061565637,0.1673256456851959,1.0,1.0,37.0,13.0,0.0,0.0,2.0293469429016118,0.007746166549623,2.0293469429016118,1.9596314430236816,1.909141540527344,1.8768038749694824,0.1,nasa_battery_capacity_reviewer_clean_inner0,4
B0007,meta_fit,-0.2655914723873138,-0.0817326828837394,0.2863394021987915,-0.1546967923641204,0.0,0.0025668661110103,0.0889975577592849,1.0,1.0,37.0,13.0,0.0,0.0,1.8834599256515503,0.0006687773857265,1.8834599256515503,1.8774409294128416,1.8740804195404053,1.868925929069519,0.1,nasa_battery_capacity_reviewer_clean_inner0,4
B0025,meta_fit,-0.2642408311367035,0.0906951576471328,0.3030040562152862,-0.3747747540473938,1.0,0.0013164435513317,0.3728574514389038,0.0,0.0,8.0,8.0,0.0,0.0,1.841098070144653,0.0011258522281423,1.841098070144653,1.8309653997421265,1.807471752166748,1.814818263053894,0.1,nasa_battery_capacity_reviewer_clean_inner0,4
B0028,meta_fit,-0.1256876140832901,-0.228499561548233,0.2942321300506592,-0.2356178313493728,0.0,0.0005345032550394,0.2581094801425934,0.0,0.0,8.0,8.0,0.0,0.0,1.8046051263809204,0.0027581851463764,1.8046051263809204,1.779781460762024,1.745406985282898,1.6988924741744995,0.1,nasa_battery_capacity_reviewer_clean_inner0,4
B0029,meta_fit,-0.2670256197452545,-0.0641133785247802,0.3079405128955841,-0.0664919838309288,3.0,0.0155198685824871,0.1561433225870132,0.0,0.0,12.0,12.0,0.0,0.0,1.784661889076233,-0.0003671248850878,1.784661889076233,1.787966012954712,1.7320903539657593,1.6781930923461914,0.1,nasa_battery_capacity_reviewer_clean_inner0,4
B0031,meta_fit,-0.1301103681325912,-0.0751356780529022,0.3712517917156219,-0.2147821933031082,3.0,0.0229222681373357,0.2689393162727356,0.0,0.0,12.0,12.0,0.0,0.0,1.7772583961486816,-0.0008790757856331,1.7772583961486816,1.785170078277588,1.7539474964141846,1.721505045890808,0.1,nasa_battery_capacity_reviewer_clean_inner0,4
B0033,meta_fit,0.1029774770140647,-0.0725320354104042,-0.0787614062428474,-0.0656880810856819,1.0,0.0547377280890941,0.0468559935688972,1.0,1.0,42.0,15.0,0.0,0.0,0.9180741906166076,-0.0745088160037994,0.9180741906166076,1.588653564453125,1.6286110877990725,1.6274932622909546,0.1,nasa_battery_capacity_reviewer_clean_inner0,4
B0040,meta_fit,0.3227961361408233,0.2721178829669952,-0.1371791511774063,-0.3140327036380768,0.0,0.0123071931302547,0.3058077692985534,0.0,0.0,14.0,14.0,0.0,0.0,0.7346559762954712,-0.0019404026679694,0.7346559762954712,0.7521196007728577,0.739271879196167,0.7363051772117615,0.1,nasa_battery_capacity_reviewer_clean_inner0,4
B0006,meta_fit,-0.3637037277221679,-0.0821749120950698,0.2174496948719024,-0.0718684270977974,2.0,0.0185149852186441,0.1738223582506179,1.0,1.0,37.0,13.0,0.0,0.0,2.028907060623169,0.0076942048035562,2.028907060623169,1.959659218788147,1.909292459487915,1.8767874240875244,1.0,nasa_battery_capacity_reviewer_clean_inner0,4
B0007,meta_fit,-0.2607027888298034,-0.0870514288544654,0.2886445224285126,-0.1567931175231933,0.0,0.0026838695630431,0.0897359475493431,1.0,1.0,37.0,13.0,0.0,0.0,1.8835837841033936,0.0007120503578335,1.8835837841033936,1.8771753311157229,1.8739550113677976,1.8690087795257568,1.0,nasa_battery_capacity_reviewer_clean_inner0,4
B0025,meta_fit,-0.2758664488792419,0.0535639077425003,0.3543744385242462,-0.2567445933818817,1.0,0.0013140260707587,0.2842975556850433,0.0,0.0,8.0,8.0,0.0,0.0,1.844227910041809,0.0008646514615975,1.844227910041809,1.836446046829224,1.8205463886260984,1.8206583261489868,1.0,nasa_battery_capacity_reviewer_clean_inner0,4
B0028,meta_fit,-0.1306709349155426,-0.2260004580020904,0.2887691557407379,-0.2411295771598816,0.0,0.0005397662753239,0.2460381835699081,0.0,0.0,8.0,8.0,0.0,0.0,1.804244041442871,0.0026472541503608,1.804244041442871,1.7804187536239624,1.745350360870361,1.6988120079040527,1.0,nasa_battery_capacity_reviewer_clean_inner0,4
B0029,meta_fit,-0.2704830467700958,-0.0613196529448032,0.3062460422515869,-0.0659480839967727,3.0,0.015529254451394,0.1493396013975143,0.0,0.0,12.0,12.0,0.0,0.0,1.7850967645645142,-0.000292751530651,1.7850967645645142,1.7877315282821655,1.7319055795669556,1.6780164241790771,1.0,nasa_battery_capacity_reviewer_clean_inner0,4
B0031,meta_fit,-0.1307619363069534,-0.082050435245037,0.3687582910060882,-0.2105912864208221,3.0,0.0227596890181303,0.2521688938140869,0.0,0.0,12.0,12.0,0.0,0.0,1.7767417430877686,-0.0009386804304085,1.7767417430877686,1.785189867019653,1.7542656660079956,1.7213917970657349,1.0,nasa_battery_capacity_reviewer_clean_inner0,4
B0033,meta_fit,-0.1327447891235351,-0.0488254949450492,-0.1196947321295738,-0.0458534136414527,3.0,0.1243991926312446,0.13099305331707,1.0,1.0,42.0,15.0,0.0,0.0,1.1478193998336792,-0.036144059151411,1.1478193998336792,1.4731159210205078,1.5974169969558716,1.6290656328201294,1.0,nasa_battery_capacity_reviewer_clean_inner0,4
B0040,meta_fit,0.3508729338645935,0.2949412763118744,-0.1131635382771492,-0.262255996465683,3.0,0.0131870592013001,0.2361012250185012,0.0,0.0,14.0,14.0,0.0,0.0,0.7290596961975098,-0.002992418128997,0.7290596961975098,0.7559914588928223,0.7417036294937134,0.7336158156394958,1.0,nasa_battery_capacity_reviewer_clean_inner0,4
B0005,meta_fit,-0.1034760400652885,0.0658010318875312,-0.1141518950462341,0.1108230873942375,0.0,0.0036216683220118,0.0002156084956368,1.0,1.0,37.0,13.0,0.0,0.0,1.8414669036865237,0.001660943031311,1.8414669036865237,1.826518416404724,1.822490692138672,1.818757176399231,0.0,nasa_battery_capacity_reviewer_clean_inner1,0
B0007,meta_fit,-0.038854245096445,0.0674949660897255,-0.1062285453081131,0.1154320463538169,1.0,0.0022536017931997,0.0016491495771333,1.0,1.0,37.0,13.0,0.0,0.0,1.894585371017456,0.0025689867325127,1.894585371017456,1.871464490890503,1.866116285324097,1.8637053966522217,0.0,nasa_battery_capacity_reviewer_clean_inner1,0
B0025,meta_fit,-0.0287983193993568,-0.0659951567649841,-0.08014427870512,0.0798669904470443,2.0,0.0015004141023382,0.0681803002953529,0.0,0.0,8.0,8.0,0.0,0.0,1.8474012613296509,0.0017594231758266,1.8474012613296509,1.8315664529800413,1.8083795309066768,1.7896251678466797,0.0,nasa_battery_capacity_reviewer_clean_inner1,0
B0026,meta_fit,-0.2329431176185608,0.2950209081172943,-0.4859510362148285,0.0530403554439544,2.0,0.3940740525722503,0.1804351210594177,0.0,0.0,8.0,8.0,0.0,0.0,1.7778595685958862,0.0050414535216987,1.7778595685958862,1.7324864864349363,1.6881310939788818,1.6467528343200684,0.0,nasa_battery_capacity_reviewer_clean_inner1,0
B0029,meta_fit,-0.066353365778923,-0.1434165239334106,0.0414070561528205,-0.009918563067913,3.0,0.0262574758380651,0.1630878150463104,0.0,0.0,12.0,12.0,0.0,0.0,1.8071932792663572,0.0021663242951035,1.8071932792663572,1.787696361541748,1.7596685886383057,1.7315903902053833,0.0,nasa_battery_capacity_reviewer_clean_inner1,0
B0030,meta_fit,-0.1801095306873321,-0.1372081637382507,-0.0729478970170021,0.1286547780036926,1.0,0.0183021649718284,0.1665729880332946,0.0,0.0,12.0,12.0,0.0,0.0,1.736714005470276,0.0018489626236259,1.736714005470276,1.7200733423233032,1.6785615682601929,1.6428176164627075,0.0,nasa_battery_capacity_reviewer_clean_inner1,0
B0036,meta_fit,-0.1121259182691574,-0.0454858615994453,-0.0468475818634033,0.0688544958829879,0.0,0.0596245750784873,0.0002747012476902,1.0,1.0,44.0,15.0,0.0,0.0,1.6487693786621094,-0.0131496982648968,1.6487693786621094,1.767116665840149,1.7771059274673462,1.7752530574798584,0.0,nasa_battery_capacity_reviewer_clean_inner1,0
B0039,meta_fit,0.1701233088970184,-0.187901958823204,0.1777289360761642,-0.12665556371212,3.0,0.192908301949501,0.0543981194496154,0.0,0.0,14.0,14.0,0.0,0.0,0.3192332983016968,-0.0154898567125201,0.3192332983016968,0.4586420059204101,0.6091502904891968,0.7323188781738281,0.0,nasa_battery_capacity_reviewer_clean_inner1,0
B0005,meta_fit,-0.1034190580248832,0.0659179538488388,-0.1140713319182396,0.1107314452528953,0.0,0.0036218820605427,0.0001567902509123,1.0,1.0,37.0,13.0,0.0,0.0,1.8414909839630127,0.0016587972640991,1.8414909839630127,1.8265618085861208,1.8225244283676147,1.818786859512329,0.001,nasa_battery_capacity_reviewer_clean_inner1,0
B0007,meta_fit,-0.0393211394548416,0.0678930133581161,-0.1058119162917137,0.1132669895887374,2.0,0.0022527535911649,0.0015109960222616,1.0,1.0,37.0,13.0,0.0,0.0,1.8944997787475584,0.0025605361443012,1.8944997787475584,1.8714549541473389,1.866084337234497,1.8637951612472532,0.001,nasa_battery_capacity_reviewer_clean_inner1,0
B0025,meta_fit,-0.0271230582147836,-0.0664753094315528,-0.0794121026992797,0.0797461867332458,2.0,0.0015005602035671,0.068570427596569,0.0,0.0,8.0,8.0,0.0,0.0,1.847385048866272,0.0017575158271938,1.847385048866272,1.831567406654358,1.8086163997650144,1.7899887561798096,0.001,nasa_battery_capacity_reviewer_clean_inner1,0
B0026,meta_fit,-0.2330144047737121,0.2954753935337066,-0.4857707321643829,0.0536415129899978,2.0,0.3940463662147522,0.1999592334032058,0.0,0.0,8.0,8.0,0.0,0.0,1.7784340381622314,0.0050388444215059,1.7784340381622314,1.7330844402313232,1.6887354850769043,1.6473960876464844,0.001,nasa_battery_capacity_reviewer_clean_inner1,0
B0029,meta_fit,-0.0737113058567047,-0.1428910344839096,0.0398793369531631,-0.0101373419165611,3.0,0.0262622609734535,0.1638526916503906,0.0,0.0,12.0,12.0,0.0,0.0,1.8071523904800413,0.0022138357162475,1.8071523904800413,1.7872278690338137,1.7591047286987305,1.7308647632598877,0.001,nasa_battery_capacity_reviewer_clean_inner1,0
B0030,meta_fit,-0.1811365336179733,-0.1375513821840286,-0.0738929361104965,0.1289269477128982,1.0,0.0182995311915874,0.1710746586322784,0.0,0.0,12.0,12.0,0.0,0.0,1.736757755279541,0.0018764866981655,1.736757755279541,1.7198693752288818,1.678349494934082,1.642605543136597,0.001,nasa_battery_capacity_reviewer_clean_inner1,0
B0036,meta_fit,-0.1117030531167984,-0.0455751121044158,-0.046245202422142,0.0690018534660339,1.0,0.0594716109335422,0.000302641041344,1.0,1.0,44.0,15.0,0.0,0.0,1.6485086679458618,-0.0131683088839054,1.6485086679458618,1.7670234441757202,1.777181625366211,1.7753275632858276,0.001,nasa_battery_capacity_reviewer_clean_inner1,0
B0039,meta_fit,0.1692320704460144,-0.1884314268827438,0.1775064766407013,-0.1269493699073791,0.0,0.1929061859846115,0.0541947297751903,0.0,0.0,14.0,14.0,0.0,0.0,0.31905198097229,-0.0154913403093814,0.31905198097229,0.4584740400314331,0.6089757680892944,0.7321142554283142,0.001,nasa_battery_capacity_reviewer_clean_inner1,0
B0005,meta_fit,-0.0918534770607948,0.0660804212093353,-0.1178539097309112,0.1307916343212127,3.0,0.0036187591031193,0.0001186514346045,1.0,1.0,37.0,13.0,0.0,0.0,1.845333695411682,0.0016027026576921,1.845333695411682,1.8309093713760376,1.824345827102661,1.8212209939956665,0.01,nasa_battery_capacity_reviewer_clean_inner1,0
B0007,meta_fit,-0.0367320068180561,0.0773278847336769,-0.1039782091975212,0.1011998131871223,2.0,0.0022656784858554,0.0002907866437453,1.0,1.0,37.0,13.0,0.0,0.0,1.8958128690719604,0.0027420255355536,1.8958128690719604,1.871134638786316,1.8656405210494995,1.863915205001831,0.01,nasa_battery_capacity_reviewer_clean_inner1,0
B0025,meta_fit,-0.022036038339138,-0.0707209035754203,-0.0779449045658111,0.0818597003817558,2.0,0.0014987158356234,0.0746997445821762,0.0,0.0,8.0,8.0,0.0,0.0,1.8471935987472532,0.0017350515117868,1.8471935987472532,1.8315781354904173,1.8092936277389529,1.7910195589065552,0.01,nasa_battery_capacity_reviewer_clean_inner1,0
B0026,meta_fit,-0.224730908870697,0.3010744750499725,-0.4917775392532348,0.0591054446995258,2.0,0.3940906524658203,0.2015282213687896,0.0,0.0,8.0,8.0,0.0,0.0,1.7795790433883667,0.0050244065932929,1.7795790433883667,1.7343593835830688,1.6902220249176023,1.6492711305618286,0.01,nasa_battery_capacity_reviewer_clean_inner1,0
B0029,meta_fit,-0.1191142499446868,-0.160753846168518,0.045579008758068,-0.0061743049882352,3.0,0.026248887181282,0.1875394135713577,0.0,0.0,12.0,12.0,0.0,0.0,1.8070451021194456,0.0022019015159457,1.8070451021194456,1.787227988243103,1.7630817890167236,1.7350893020629885,0.01,nasa_battery_capacity_reviewer_clean_inner1,0
B0030,meta_fit,-0.1813118010759353,-0.1376147270202636,-0.0750629976391792,0.1295525133609771,1.0,0.0183038190007209,0.172362133860588,0.0,0.0,12.0,12.0,0.0,0.0,1.7369376420974731,0.0019084215164184,1.7369376420974731,1.719761848449707,1.678209900856018,1.6423441171646118,0.01,nasa_battery_capacity_reviewer_clean_inner1,0
B0036,meta_fit,-0.1145955696702003,-0.0468948073685169,-0.0454882010817527,0.0698383226990699,0.0,0.05995973944664,0.000291349395411,1.0,1.0,44.0,15.0,0.0,0.0,1.6494659185409546,-0.0131278568878769,1.6494659185409546,1.767616629600525,1.777499794960022,1.775627374649048,0.01,nasa_battery_capacity_reviewer_clean_inner1,0
B0039,meta_fit,0.1687900871038437,-0.1896639019250869,0.176016554236412,-0.1257804930210113,0.0,0.192910686135292,0.0533977746963501,0.0,0.0,14.0,14.0,0.0,0.0,0.3189994096755981,-0.0154984397813677,0.3189994096755981,0.4584853649139404,0.608986496925354,0.7320257425308228,0.01,nasa_battery_capacity_reviewer_clean_inner1,0
B0005,meta_fit,-0.1055029928684234,0.0739134103059768,-0.104608304798603,0.0861892253160476,0.0,0.003691443009302,0.0009221102227456,1.0,1.0,37.0,13.0,0.0,0.0,1.8351821899414065,0.0011351770954206,1.8351821899414065,1.824965596199036,1.8213609457015991,1.8184630870819087,0.1,nasa_battery_capacity_reviewer_clean_inner1,0
B0007,meta_fit,-0.0886716470122337,0.056547824293375,-0.0993043705821037,0.0662761107087135,2.0,0.0023672436363995,0.0029797472525388,1.0,1.0,37.0,13.0,0.0,0.0,1.8849520683288572,0.0016612211475148,1.8849520683288572,1.870001077651977,1.8643165826797483,1.8581310510635376,0.1,nasa_battery_capacity_reviewer_clean_inner1,0
B0025,meta_fit,0.0656841173768043,-0.058774035423994,-0.1071633175015449,0.1455738544464111,3.0,0.001495974487625,0.0847440063953399,0.0,0.0,8.0,8.0,0.0,0.0,1.8473892211914065,0.0018006828613579,1.8473892211914065,1.8311830759048464,1.811611652374268,1.7952959537506104,0.1,nasa_battery_capacity_reviewer_clean_inner1,0
B0026,meta_fit,-0.2326453477144241,0.2986243963241577,-0.5012490749359131,0.0736222639679908,2.0,0.3942317962646484,0.195849597454071,0.0,0.0,8.0,8.0,0.0,0.0,1.7808140516281128,0.0050334269180893,1.7808140516281128,1.7355132102966309,1.691571831703186,1.6511770486831665,0.1,nasa_battery_capacity_reviewer_clean_inner1,0
B0029,meta_fit,0.0027752788737416,-0.1423374116420745,0.1074544489383697,-0.0553832948207855,3.0,0.0261911060661077,0.2677397727966308,0.0,0.0,12.0,12.0,0.0,0.0,1.8043087720870967,0.0017075538635253,1.8043087720870967,1.7889407873153689,1.7712063789367676,1.7490674257278442,0.1,nasa_battery_capacity_reviewer_clean_inner1,0
