prior_weight,support_selection_loss_median,support_selection_loss_mean,meta_query_nrmse_median,meta_query_nrmse_mean,dataset,seed
0.0,0.0115110352635383,0.0827752867262461,0.0774678066372871,0.130431801546365,nasa_battery_capacity_reviewer_clean_inner2,1
0.001,0.0114435097202658,0.0826870126402354,0.0778069570660591,0.1303473333828151,nasa_battery_capacity_reviewer_clean_inner2,1
0.01,0.0113972150720655,0.083026415471977,0.0790323093533515,0.1311770589090883,nasa_battery_capacity_reviewer_clean_inner2,1
0.1,0.0113762761466205,0.1008135167357977,0.0770552903413772,0.1316274055279791,nasa_battery_capacity_reviewer_clean_inner2,1
1.0,0.0158471916802227,0.1137871894461568,0.0846005268394947,0.1999033577740192,nasa_battery_capacity_reviewer_clean_inner2,1
0.0,0.0113313724286854,0.0705681641120463,0.0834820978343486,0.1305744000710547,nasa_battery_capacity_reviewer_clean_inner2,2
0.001,0.0113323577679693,0.0706888892746064,0.0834303274750709,0.1315118824131786,nasa_battery_capacity_reviewer_clean_inner2,2
0.01,0.0113440765999257,0.07128012861358,0.0832438841462135,0.1320292199961841,nasa_battery_capacity_reviewer_clean_inner2,2
0.1,0.013623968232423,0.0762625208662939,0.1098988279700279,0.1539879804477095,nasa_battery_capacity_reviewer_clean_inner2,2
1.0,0.0152893597260117,0.0768355310065089,0.078826792538166,0.1433721608482301,nasa_battery_capacity_reviewer_clean_inner2,2
0.0,0.0149099170230329,0.053619016893208,0.072349164634943,0.1312600914388895,nasa_battery_capacity_reviewer_clean_inner2,3
0.001,0.0149192810058593,0.0535493534189299,0.0723498165607452,0.1326050707139074,nasa_battery_capacity_reviewer_clean_inner2,3
0.01,0.0149166509509086,0.0535446954163489,0.070394828915596,0.1322966902516782,nasa_battery_capacity_reviewer_clean_inner2,3
0.1,0.0149464718997478,0.0533685587652144,0.0721255354583263,0.1331406361423432,nasa_battery_capacity_reviewer_clean_inner2,3
1.0,0.0152447675354778,0.0578532827857998,0.0876260474324226,0.1541163055226206,nasa_battery_capacity_reviewer_clean_inner2,3
0.0,0.0143084023147821,0.0580336728016845,0.1837266981601715,0.1847216612659394,nasa_battery_capacity_reviewer_clean_inner2,4
0.001,0.0143065047450363,0.0581837885256391,0.1526791304349899,0.1762889218516647,nasa_battery_capacity_reviewer_clean_inner2,4
0.01,0.014288768172264,0.0582269140140851,0.183991365134716,0.1849210024811327,nasa_battery_capacity_reviewer_clean_inner2,4
0.1,0.0142007363028824,0.0624320158931368,0.1572015285491943,0.1782642062753439,nasa_battery_capacity_reviewer_clean_inner2,4
1.0,0.0143627817742526,0.0691744522446242,0.105389904230833,0.197416715323925,nasa_battery_capacity_reviewer_clean_inner2,4
