prior_weight,support_selection_loss_median,support_selection_loss_mean,meta_query_nrmse_median,meta_query_nrmse_mean,dataset,seed
1.0,0.0491456519812345,0.6383606598828919,0.1366380229592323,0.498084879014641,nasa_battery_capacity_reviewer_clean_inner1,2
0.0,0.0227081421762704,0.0948200478305807,0.1257092393934726,0.1726039084605872,nasa_battery_capacity_reviewer_clean_inner1,3
0.001,0.0227061789482831,0.0950355246895924,0.1740301698446273,0.2128078071400523,nasa_battery_capacity_reviewer_clean_inner1,3
0.01,0.0226772055029869,0.1021137732604984,0.1446623466908931,0.2035050871782004,nasa_battery_capacity_reviewer_clean_inner1,3
0.1,0.022908448241651,0.1691565610090037,0.2576437368988991,0.2824105564504862,nasa_battery_capacity_reviewer_clean_inner1,3
1.0,0.0289190830662846,0.2904449237830704,0.2368978485465049,0.3217723001725971,nasa_battery_capacity_reviewer_clean_inner1,3
0.0,0.022997916676104,0.0857392858888488,0.071504857391119,0.1373501690104603,nasa_battery_capacity_reviewer_clean_inner1,4
0.001,0.0230199256911873,0.0866617835417855,0.0773401781916618,0.1430314779281616,nasa_battery_capacity_reviewer_clean_inner1,4
0.01,0.0229517593979835,0.107251265188097,0.0755654536187648,0.156395532656461,nasa_battery_capacity_reviewer_clean_inner1,4
0.1,0.0218611825257539,0.2363108346617082,0.1338724270462989,0.247710389085114,nasa_battery_capacity_reviewer_clean_inner1,4
1.0,0.0234023574739694,0.4337104824808193,0.1474257111549377,0.2522809905931353,nasa_battery_capacity_reviewer_clean_inner1,4
0.0,0.0153328492306172,0.0602358998003182,0.079074528068304,0.1353177102282643,nasa_battery_capacity_reviewer_clean_inner2,0
0.001,0.0154490494169294,0.0603950705190072,0.0769116394221782,0.1344949384219944,nasa_battery_capacity_reviewer_clean_inner2,0
0.01,0.0171899646520614,0.0611496495694154,0.1439396776258945,0.1877324394881725,nasa_battery_capacity_reviewer_clean_inner2,0
0.1,0.0200352622196078,0.0641522574005648,0.192347764968872,0.3615461885929107,nasa_battery_capacity_reviewer_clean_inner2,0
1.0,0.0581598160788416,0.1213686240953393,0.2848048806190491,0.4509130707010627,nasa_battery_capacity_reviewer_clean_inner2,0
0.0,0.0115110352635383,0.0827752867262461,0.0774678066372871,0.130431801546365,nasa_battery_capacity_reviewer_clean_inner2,1
0.001,0.0129338921979069,0.0829633546964032,0.0896425284445285,0.144182045944035,nasa_battery_capacity_reviewer_clean_inner2,1
0.01,0.0147938258014619,0.1050920569105073,0.2438148930668831,0.2608395530842244,nasa_battery_capacity_reviewer_clean_inner2,1
0.1,0.0189226465299725,0.112048335649888,0.2067513763904571,0.3125952268019318,nasa_battery_capacity_reviewer_clean_inner2,1
1.0,0.0908481180667877,0.1510204617516137,0.2341116890311241,0.3307733149267733,nasa_battery_capacity_reviewer_clean_inner2,1
0.0,0.0113313724286854,0.0705681641120463,0.0834820978343486,0.1305744000710547,nasa_battery_capacity_reviewer_clean_inner2,2
0.001,0.0113827027380466,0.0703746815051999,0.0900160372257232,0.1380369630642235,nasa_battery_capacity_reviewer_clean_inner2,2
0.01,0.0164072695188224,0.0714878539511119,0.1168337389826774,0.1487080729566514,nasa_battery_capacity_reviewer_clean_inner2,2
0.1,0.0196431800723075,0.0887417370686307,0.1217777952551841,0.2291620159521699,nasa_battery_capacity_reviewer_clean_inner2,2
1.0,0.0357723487541079,0.136481937021017,0.1563157550990581,0.2912315586581826,nasa_battery_capacity_reviewer_clean_inner2,2
0.0,0.0149099170230329,0.053619016893208,0.072349164634943,0.1312600914388895,nasa_battery_capacity_reviewer_clean_inner2,3
0.001,0.0193536542356014,0.0550073161939508,0.0920398794114589,0.1498770369216799,nasa_battery_capacity_reviewer_clean_inner2,3
0.01,0.0207181693986058,0.0567713228665525,0.140567660331726,0.2026183474808931,nasa_battery_capacity_reviewer_clean_inner2,3
0.1,0.0205264827236533,0.0684152185567654,0.2070546299219131,0.3050046893768012,nasa_battery_capacity_reviewer_clean_inner2,3
1.0,0.054712033830583,0.1234508892521262,0.3285183534026146,0.4582463698461652,nasa_battery_capacity_reviewer_clean_inner2,3
0.0,0.0143084023147821,0.0580336728016845,0.1837266981601715,0.1847216612659394,nasa_battery_capacity_reviewer_clean_inner2,4
0.001,0.0143062099814414,0.0580006462914752,0.1007187664508819,0.1648669447749853,nasa_battery_capacity_reviewer_clean_inner2,4
0.01,0.0185443935915827,0.0616651945820194,0.1040314994752407,0.1832652478478849,nasa_battery_capacity_reviewer_clean_inner2,4
0.1,0.0190896103158593,0.0970124505474814,0.1773801296949386,0.3174038147553801,nasa_battery_capacity_reviewer_clean_inner2,4
1.0,0.0239477157592773,0.0675331047532381,0.2975708171725273,0.439761858433485,nasa_battery_capacity_reviewer_clean_inner2,4
