dataset,method,q_dim,reference_nrmse_count,reference_nrmse_mean,reference_nrmse_std,macro_rmse_count,macro_rmse_mean,macro_rmse_std,macro_r2_count,macro_r2_mean,macro_r2_std,response_continuity_auc_count,response_continuity_auc_mean,response_continuity_auc_std,response_trustworthiness_auc_count,response_trustworthiness_auc_mean,response_trustworthiness_auc_std,response_distance_spearman_count,response_distance_spearman_mean,response_distance_spearman_std,response_local_log_distortion_p95_count,response_local_log_distortion_p95_mean,response_local_log_distortion_p95_std,acquisition_distance_spearman_count,acquisition_distance_spearman_mean,acquisition_distance_spearman_std,effective_rank_count,effective_rank_mean,effective_rank_std,wall_time_seconds_count,wall_time_seconds_mean,wall_time_seconds_std
nasa_battery_capacity_reviewer_clean_inner0,prefix_q_continuity_step1,4,5,1.4347614323407398,0.1771235238125217,5,0.2030770989708374,0.029392339449078108,5,-10.517564035073725,3.781167032919887,5,0.5133333333333334,0.1804315813696581,5,0.5066666666666666,0.1876758434701233,5,0.027878787878787864,0.3344224631187083,5,0.724871882211571,0.19252509454426633,5,-0.1539393939393939,0.39177962734216704,5,2.5813887524519616,0.4934894671294625,5,19.067795687401667,1.2031816850866877
nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,4,5,1.1338540366136607,0.31947510899622505,5,0.17679563178983781,0.037244235564928105,5,-7.2660282182757525,2.5768761655757455,5,0.64,0.09249624617007743,5,0.6866666666666668,0.0767390962214756,5,0.3236363636363636,0.14879991310956514,5,0.8447399127960822,0.15747641939395263,5,-0.15636363636363637,0.11770689344300815,5,1.9631395588675769,0.30704555513697546,5,15.275423348462208,0.9926175280337288
nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,4,5,1.4386501787532395,0.3779404441671374,5,0.17270693003598944,0.028514960346851234,5,-1.30377554204991,0.24404162133680285,5,0.58,0.06912147117775908,5,0.5666666666666667,0.09999999999999996,5,0.2315151515151515,0.1351392846755756,5,1.1119209737194615,0.2403149432757219,5,0.42303030303030303,0.14909583633149048,5,1.8703938471533565,0.3238814257797181,5,19.227018491039054,0.9908692733705915
nasa_battery_capacity_reviewer_clean_inner1,prefix_q_mse_step1,4,5,0.9833640736516237,0.21655171526120215,5,0.13357619463958045,0.020357115784253626,5,-0.7182918747793162,0.5867782773862641,5,0.6933333333333334,0.1256096245427785,5,0.7,0.09718253158075506,5,0.4545454545454545,0.17565305146896285,5,1.1123949594854996,0.3352798839523942,5,0.4715151515151515,0.0983238777729612,5,1.8339310408360194,0.3885713165637815,5,14.741444303188473,0.3208050488103532
nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,4,5,1.266384904443953,0.32997759801474635,5,0.2068722707712527,0.027135765940170153,5,-11.83493774230069,8.402332800653705,5,0.5266666666666666,0.10903618155864082,5,0.4866666666666667,0.10165300454651269,5,-0.037575757575757575,0.09567315035476905,5,0.8830164085522032,0.04705795772516893,5,-0.21696969696969695,0.19138468897368385,5,1.9324850920054857,0.2953157165623299,5,18.460115575790404,0.6014505198326309
nasa_battery_capacity_reviewer_clean_inner2,prefix_q_mse_step1,4,5,1.4142423870091652,0.3862293261744068,5,0.22758105056751718,0.036550548848628246,5,-13.817296400143865,7.771918553288876,5,0.5800000000000001,0.050552502960343665,5,0.5066666666666667,0.1299572579307862,5,0.0496969696969697,0.1261421647587655,5,0.6661868557411517,0.14915829221870094,5,-0.02787878787878788,0.2252067716362393,5,2.4566097647602883,0.20220643076602532,5,16.65008797654882,0.8148942697185079
